15kXgRofENCjoiHJhVmT748d5VUZAYV6tj,1PbS9R9ERmNDaT65m6dCaf28yjPF9giYeX,293395.18896816485,4fd67e23c8655d0e42d97cd9f94557a764d8f20f5d35f28fb1ba17cdc895d54e,2021-12-08T15:39:22
17uoHZDTrB845i7MUTKBk2KGkqB1qY72Dk,1PbS9R9ERmNDaT65m6dCaf28yjPF9giYeX,10595.811031835137,4fd67e23c8655d0e42d97cd9f94557a764d8f20f5d35f28fb1ba17cdc895d54e,2021-12-08T15:39:22
1EphPxBqeeyDhFApZJvrJQ2HCvqLWRQ5f9,1E7pcEd79QFn7eadke4B6q1cSwY5M4irXc,2573954.0,12bfa8e3cce43ef8e3b826a860ed561bf8e6d1ad6762a8ba985b6ebdf413c667,2021-12-08T15:39:22
1EphPxBqeeyDhFApZJvrJQ2HCvqLWRQ5f9,156GuoqmHiQgpG2Fp233GvsMh8sMFJqe6V,193220.0,12bfa8e3cce43ef8e3b826a860ed561bf8e6d1ad6762a8ba985b6ebdf413c667,2021-12-08T15:39:22
19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,18jYjLwxvAqLu3NmHs3mX2fMVMFSYbJcFf,5909714.0,e3f81bb37d210f40ccde6d6bd187a04598d57f5cc1af7998d2c3289f69c96bfb,2021-12-08T15:39:22
19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,4282776370.0,e3f81bb37d210f40ccde6d6bd187a04598d57f5cc1af7998d2c3289f69c96bfb,2021-12-08T15:39:22
19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,1DqyXZ5pgzE4L9Rkk12RMPXAJG1m1iTtki,5928387.000000001,c6e6d0a93c189a63a515fc54cc3eed283a2e19910ffac9d23e82fa807123a6ca,2021-12-08T15:39:22
19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,4276846883.0,c6e6d0a93c189a63a515fc54cc3eed283a2e19910ffac9d23e82fa807123a6ca,2021-12-08T15:39:22
19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,18jYjLwxvAqLu3NmHs3mX2fMVMFSYbJcFf,1130681.0,f22b4c1c2aa6fd985374c3c818906bb0311de1fc93957b8bb8c569e08b2001c3,2021-12-08T15:39:22
19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,19mFjqpm88MvrRyqpKT89gZRFyTJDx5Pwt,4271038065.0,f22b4c1c2aa6fd985374c3c818906bb0311de1fc93957b8bb8c569e08b2001c3,2021-12-08T15:39:22
1KSW6pmM5AjBDwCWm5hvf5MksEFybU9c3p,1HVwz4C1ZJSYNqsuyabHa778H3CPLSaTZJ,1388963.5641845262,6cdb84709e5c7e9875755dfc22ff2691429fb6733102d36c2538d9459b9f623e,2021-12-08T15:39:22
1KSW6pmM5AjBDwCWm5hvf5MksEFybU9c3p,1Czhe4Mgb2GLJFays64nPRSUvdSSZs24wZ,686749.6215780593,6cdb84709e5c7e9875755dfc22ff2691429fb6733102d36c2538d9459b9f623e,2021-12-08T15:39:22
1LpJtu8bXbKDYw9JhNp4nn5ntWjSX9zNEJ,1HVwz4C1ZJSYNqsuyabHa778H3CPLSaTZJ,685636.4358154738,6cdb84709e5c7e9875755dfc22ff2691429fb6733102d36c2538d9459b9f623e,2021-12-08T15:39:22
1LpJtu8bXbKDYw9JhNp4nn5ntWjSX9zNEJ,1Czhe4Mgb2GLJFays64nPRSUvdSSZs24wZ,339001.37842194067,6cdb84709e5c7e9875755dfc22ff2691429fb6733102d36c2538d9459b9f623e,2021-12-08T15:39:22
1Czhe4Mgb2GLJFays64nPRSUvdSSZs24wZ,18aUK9qH975hGoEbbJZ4Y1m4o1HCNvCyQV,327631.0091142424,e3ee77c4d76bcd1bc7f0ae05673a1a5c91c1aff26e932df9ffc7f9559719313a,2021-12-08T15:39:22
1Czhe4Mgb2GLJFays64nPRSUvdSSZs24wZ,1MycfdXrYteEWMN9movbkz249RZpuuL1Y8,697909.5800928472,e3ee77c4d76bcd1bc7f0ae05673a1a5c91c1aff26e932df9ffc7f9559719313a,2021-12-08T15:39:22
1KUKXZRxrLSxwEJeECKM8uXhMmrgJX8CVC,18aUK9qH975hGoEbbJZ4Y1m4o1HCNvCyQV,483618.9908857576,e3ee77c4d76bcd1bc7f0ae05673a1a5c91c1aff26e932df9ffc7f9559719313a,2021-12-08T15:39:22
1KUKXZRxrLSxwEJeECKM8uXhMmrgJX8CVC,1MycfdXrYteEWMN9movbkz249RZpuuL1Y8,1030190.4199071528,e3ee77c4d76bcd1bc7f0ae05673a1a5c91c1aff26e932df9ffc7f9559719313a,2021-12-08T15:39:22
1ENdVCcWMXUKNPD7wD4zNnu7Mssdca2C5v,1QDf1RBmFRNDdikm2fxPjEoAHs6HJ519qQ,831855.0,e71a5fe089649bbb058c5e07f85ee07af7cd843cd71c38b5f9cdc2ea5159ff40,2021-12-08T15:39:22
1ENdVCcWMXUKNPD7wD4zNnu7Mssdca2C5v,1D2PBNa4ajeZFFbGunCuXWhcFaU6ZPnVa7,677682877.0,e71a5fe089649bbb058c5e07f85ee07af7cd843cd71c38b5f9cdc2ea5159ff40,2021-12-08T15:39:22
1YorDU9TyQv9jCu7EkBbmx1eMUS3FXDhL,1LUwaRg9Cb5EnWK9btaqtBDZ3rHotEbD8M,238078.0,81a18c6571907d9dcfe1d24f4180a377ae04f3f501fb439953afcca20275a2b4,2021-12-08T15:39:22
1QJWAicd9VUzU5v7wroJF5hB4u6dCUutzd,1WH9qx3kXMBVDaigD5662X9pMedtPKSkC,77000.0,1ce0493a9f825b5c924bf7365187ea4fa3b03f51d44592e787721191dbb62bd8,2021-12-08T15:39:22
1QJWAicd9VUzU5v7wroJF5hB4u6dCUutzd,1QJWAicd9VUzU5v7wroJF5hB4u6dCUutzd,1351012.0,1ce0493a9f825b5c924bf7365187ea4fa3b03f51d44592e787721191dbb62bd8,2021-12-08T15:39:22
1JfNe9UZjaZdmkuyBcaBoMZSeSkaM32eY6,15FT1zdYXrtXp3wq7VqM9Y6CfGG6Xempcy,197858.0,e960a01d7fa46996714ea6a314bce7c7582fe45d7bda326f33711b54c2aa926d,2021-12-08T15:39:22
1JfNe9UZjaZdmkuyBcaBoMZSeSkaM32eY6,1JfNe9UZjaZdmkuyBcaBoMZSeSkaM32eY6,948.0,e960a01d7fa46996714ea6a314bce7c7582fe45d7bda326f33711b54c2aa926d,2021-12-08T15:39:22
1i9Nnar8v6hyNzdtPu5m6dDKHpzYEpLKv,1r6gtqGq6vCr1t3ocd7NFLeyRq7g58iqg,44620.0,c289cba05ede31e9a15ea54592b38d612a8a6fe646d4fe2ca7180c3be8bf5f8f,2021-12-08T15:39:22
1i9Nnar8v6hyNzdtPu5m6dDKHpzYEpLKv,17efKcpFMkXad7ncN5FiepTs1DQ3yWWobu,186065.0,c289cba05ede31e9a15ea54592b38d612a8a6fe646d4fe2ca7180c3be8bf5f8f,2021-12-08T15:39:22
12gsuh1CaoycYLrwPkenaaGM4NeN9UwoUk,11W65nHXs2tXwqxFc12hnKFCaJWemYde3,4611.0,6b435770d8e0245f3322abf57bd1382c550ddc8eebbb22098aeeb62c471e8ccd,2021-12-08T15:39:22
